Module code;Module name;Year Level;Programmes;Pre-requisite;Co-requisite;Learning Outcome;Main Content;Credits
MBS707;Microbiology of Female Morbidity 707;1;BScHons Medical Bioscience 3721;None;None;Consult Department for outcomes.;Microbiology of Female Morbidity 707.;10
MBS709;Microbiology of Female Morbidity 709;1;BScHons Medical Bioscience 3721;None;None;Consult Department for outcomes.;Apoptosis and Cell Signalling 709.;10
MBS712;Foetal Origins of Adult Disease 712;1;BScHons Medical Bioscience 3721;None;None;Consult Department for outcomes.;"foetal origins hypothesis; role of placenta; maternal nutrition and lifestyle consequences on adult health.";10
MBS713;Advanced Studies in Reproduction and Health 713;1;BScHons Medical Bioscience 3721;None;None;Consult Department for outcomes.;Advanced Studies in Reproduction and Health 713.;10
MBS714;Applied Immunology 714;1;BScHons Medical Bioscience 3721;None;None;Measure immune signaling via various assays.;"antibody production; ELISA; Western Blotting; lymphocyte stimulation; reporter assays; immune signaling measurement.";10
MBS715;Applied Exercise Science 715;1;BScHons Medical Bioscience 3721;None;None;Explain physiological adaptations to training types.;Applied Exercise Science 715.;10
MBS716;Nutrition in Health and Disease 716;1;BScHons Medical Bioscience 3721;None;None;Consult Department for outcomes.;Nutrition in Health and Disease 716.;10
PHY709;Physics 709;1;BScHons Physical Science 3714;None;None;Understand áreas of signals and telecommunications.;Research Module in signals and telecommunications.;30
PHY720;Physics 720;1;BScHons Physical Science 3714, BScHons Computer Science 3735;None;None;Consult Department for outcomes.;"Quantum Physics (Hilbert space, operators); Mathematical Methods; Electromagnetism; Computational Python/Matlab; Monte Carlo; Mathematica analysis.";30
PHY721;Physics 721;1;BScHons Physical Science 3714;None;None;Solve problems associated with accelerators.;"Accelerator Overview; AC optics; diagnostics; Linear Accelerators; beam optics; RF/Vacuum/Injection/Extraction systems; applications.";20
PHY722;Physics 722;1;BScHons Physical Science 3714;None;None;Explain stat mech and quantum principles.;"Thermodynamic probability; perfect gas state; Legendre Transforms; Bose-Einstein/Fermi-Dirac distributions; Scattering; Approximations; X-ray Spectra.";20
PHY723;Nuclear Physics 723;1;BScHons Physical Science 3714;None;PHY720;Consult Department for outcomes.;"Shell/Collective models; NAC experimental methods; isotopes; reactor physics; environmental radioactivity (Radon).";30
PHY724;Theoretical Materials Science 724;1;BScHons Physical Science 3714;None;None;"Apply theory of crystals; study electronic properties.";"Crystalline/amorphous semiconductors; band theory; transport/mobility; Recombination; P-N Junctions; photovoltaic solar cell.";20
PHY725;Applied Materials Science 725;1;BScHons Physical Science 3714;PHY724;None;Apply advanced concepts in Materials Science.;"Diffusion; Phase diagrams; Mechanical properties; Metals; Polymers/composites; Magnetic materials; superconductors; photovoltaics.";20
PHY726;Advanced Analytical Techniques 726;1;BScHons Physical Science 3714, BScHons Computer Science 3735;PHY724;None;Understand photon based analytical techniques.;"Electron Microscopy (SEM, EDS, TEM); preparation techniques; STM; AFM; Hall effect measurements; Profilometry.";30
POP703;Official Statistics 703;1;BScHons Population Studies 3738;None;None;Consult Department for outcomes.;Official Statistics 703.;15
POP706;Survey Methods 706;1;BScHons Population Studies 3738, BScHons Statistical Science 3737;None;None;Consult Department for outcomes.;Survey Methods for Population Studies.;15
POP707;Demographic Analysis 707;1;BScHons Population Studies 3738, BScHons Statistical Science 3737;None;None;Evaluate demographic analysis data.;Demographic Analysis 707.;15
POP708;Gender Issues and Reproductive Health 708;1;BScHons Population Studies 3738;POP707 or equiv;None;Consult Department for outcomes.;Gender Issues and Reproductive Health.;15
POP709;Social Demography 709;1;BScHons Population Studies 3738;POP707 or equiv;None;Consult Department for outcomes.;Social Demography.;15
POP710;Mathematical Demography and Pop Modelling 710;1;BScHons Population Studies 3738, BScHons Statistical Science 3737;POP707 + Maths;None;Consult Department for outcomes.;"population dynamics functions (exponential, stable, stationary); modeling and development planning.";15
POP761;Research Project  Population Studies  761;1;BScHons Population Studies 3738;None;None;Develop short research proposal.;Short research proposal development in population studies.;30
STA501;Applied Statistics 501;1;BScHons Population Studies 3738, BScHons Medical Bioscience 3721;None;None;Critically apply data analysis techniques.;Applied Statistics 501.;15
STA701;Multivariate Analysis 701;1;BScHons Statistical Science 3737;STA331, STA332,  STA739 ;None;Consult Department for outcomes.;Multivariate Analysis 701.;15
STA702;Research Methodology 702;1;BScHons Computational Finance 3739;None;STA501;Design research methodology and produce proposal.;Research Methodology 702.;15
STA705;Theoretical Statistics 705;1;BScHons Statistical Science 3737, BScHons Computational Finance 3739;STA331, STA332, MAT211;None;Apply knowledge of statistical inference.;Theoretical Statistics 705.;15
STA710;Experimental Design 710;1;BScHons Statistical Science 3737;STA331, STA332 or equiv;None;Consult Department for outcomes.;Experimental Design 710.;15
STA733;Biostatistics 733;1;BScHons Population Studies 3738, BScHons Statistical Science 3737;STA331, STA332 or equiv;None;Prepare and analyse dataset via statistical package.;Biostatistics 733.;15
STA736;Statistical Genetics 736;1;BScHons Statistical Science 3737;STA701, STA733, COF712;None;Consult Department for outcomes.;Statistical Genetics 736.;15
STA737;Statistical Modelling 737;1;BScHons Statistical Science 3737;None;None;Consult Department for outcomes.;Statistical Modelling 737.;15
STA738;Applied Analytics 738;1;BScHons Statistical Science 3737;None;None;Consult Department for outcomes.;Applied Analytics 738.;15
STA739;Introductory Multivariate Analysis 739;1;BScHons Statistical Science 3737;None;None;Consult Department for outcomes.;Introductory Multivariate Analysis 739.;15
STA760;Data Mining I 760;1;BScHons Statistical Science 3737, BScHons Computer Science 3735;STA331, STA332 or equiv;None;Consult Department for outcomes.;Data Mining I 760.;15
STA761;Honors Project 761;1;BScHons Statistical Science 3737, BScHons Computational Finance 3739;None;None;Make scope-limited contribution to stats/demography.;Honors Project contribution to Stats/Demography.;30
STA790;Population Projections 790;1;BScHons Population Studies 3738, BScHons Statistical Science 3737;POP707 or equiv;None;Consult Department for outcomes.;"Projections by sex/age; urban/rural; labour force; households; school enrolments; education level; computerized applications.";15
WAT731;IWRM in Practice 731;1;PGDip IWRM 3880;None;None;Critique application of IWRM in project context.;IWRM in Practice 731.;20
WAT732;Water Resources Management 732;1;PGDip IWRM 3880;None;None;Describe water resources system principles.;"Water resources system; planning/implementation; protection/policy; assessment/monitoring; sectors demand; allocation/licensing; institutions/governance.";20
WAT733;Spatial Analysis for IWRM 733;1;PGDip IWRM 3880;None;None;Consult Department for outcomes.;"GIS/remote sensing data management; Terrain analysis; spectral indices (vegetation, water, fire); analytical modelling; suitability mapping.";20
WAT734;Environmental Management and Water Regulations 734;1;PGDip IWRM 3880;None;None;Explain management tools for natural resources.;Environmental Management and Water Regulations 734.;20
WAT735;Water Quality Management 735;1;PGDip IWRM 3880;None;None;Consult Department for outcomes.;"surface/groundwater quality variation processes; classification; sampling design; field equipment; QA/QC reporting.";20
WAT736;Aquatic Ecosystems Management 736;1;PGDip IWRM 3880;None;None;Consult Department for outcomes.;"Ecosystem classification; applied fluvial geomorphology; river/wetland dynamics; integrity bioindicators; ecosystem services measurement/management.";20
WAT737;Environmental Education and Water Security 737;1;PGDip IWRM 3880;None;None;Consult Department for outcomes.;Environmental Education and Water Security 737.;20
WAT738;Water Demand Management for Sustainable Dev 738;1;PGDip IWRM 3880;None;None;Consult Department for outcomes.;Water Demand Management for Sustainable Development 738.;20
AIM803;Mini-Thesis  Research Project  803;1;MSc Mathematical Science 3849;None;None;Review and interpret mathematical material.;Mini-thesis research project.;60
AIM811;Communication Skills, Computing and LaTeX 811;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;Communication Skills, Computing and LaTeX.;7
AIM812;Mathematical Problem Solving 812;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;Mathematical Problem Solving.;7
AIM813;Problem Solving in Physics 813;2;MSc Mathematical Science 3849;None;None;Gain research experience in problem solving.;"Physics of moving objects; electrodynamics; gravity; molecular movement; elementary particles.";7
AIM814;Scientific Software Development in Python 814;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;"imperative programming (sequential, iterative); Modularity; files/strings; overview of scipy library.";7
AIM815;Experimental Mathematics with SAGE 815;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;"computational tools/methods; analysis, number theory and linear algebra problems.";7
AIM816;Selected Topics in the Mathematical Sciences 816;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;"Electromagnetism; Relativity; Quantum mechanics; Non-linear waves; Topology; Robotics; Statistical inference; Complex systems.";7
AIM817;Professional Development and Entrepreneurism 817;2;MSc Mathematical Science 3849;None;None;Consult Department for outcomes.;Professional Development and Entrepreneurism.;7
AIM818;Advanced Topics in Mathematics Science A 818;2;MSc Mathematical Science 3849;None;None;Embark on advanced work in cutting edge physics.;"Probability/Statistics; Number Theory; Algorithms; Complex Analysis; Algebra; Numerical Analysis; Algebraic Graph Theory; Robotics.";77
AIM819;Advanced Topics in Mathematics Science B 819;2;MSc Mathematical Science 3849;None;None;Embark on advanced work in cutting edge physics.;"Probability/Statistics; Number Theory; Algorithms; Complex Analysis; Algebra; Numerical Analysis; Algebraic Graph Theory; Robotics.";77
AIM820;Advanced Topics in the Mathematical Sciences C 820;2;MSc Mathematical Science 3849;None;None;Embark on advanced work in cutting edge physics.;"Probability/Statistics; Number Theory; Algorithms; Complex Analysis; Algebra; Numerical Analysis; Algebraic Graph Theory; Robotics.";77
AIM821;Advanced Topics in the Mathematical Sciences D 821;2;MSc Mathematical Science 3849;None;None;Embark on advanced work in cutting edge physics.;"Probability/Statistics; Number Theory; Algorithms; Complex Analysis; Algebra; Numerical Analysis; Algebraic Graph Theory; Robotics.";77
AIM822;Advanced Topics in the Mathematical Sciences E 822;2;MSc Mathematical Science 3849;None;None;Embark on advanced work in cutting edge physics.;"Probability/Statistics; Number Theory; Algorithms; Complex Analysis; Algebra; Numerical Analysis; Algebraic Graph Theory; Robotics.";77
COF817;Simulation 817;2;MSc Statistical Science 3838, MSc Computational Finance 3093;STA211, STA221, MAT211, MAT221;None;Consult Department for outcomes.;Computational Finance 817.;15
COF818;International Finance 818;2;MSc Computational Finance 3093;None;None;Consult Department for outcomes.;International Finance 818.;15
COF821;Financial Computing 821;2;MSc Computational Finance 3093;STA331 or equivalent;None;Consult Department for outcomes.;"finance application software; data structures and algorithms; project work.";15
COF826;Theoretical Statistics 826;2;MPhil Population Studies 3921, MSc Statistical Science 3838, MSc Computational Finance 3093;STA331, STA332, MAT211, MAT221;None;Consult Department for outcomes.;Theoretical Statistics 826.;15
COF827;Risk Management 827;2;MSc Computational Finance 3093, MSc Statistical Science 3838;STA331 or equivalent;None;Consult Department for outcomes.;Financial Risk Management 827.;15
COF828;Probability and Stochastic Processes 828;2;MSc Statistical Science 3838, MSc Computational Finance 3093;STA331 or equivalent;None;Consult Department for outcomes.;Probability and Stochastic Processes 828.;15
COF829;Time Series Analysis 829;2;MSc Statistical Science 3838, MSc Computational Finance 3093;STA211, STA221, MAT211, MAT221;None;"Evaluate residuals; use ARIMA models.";"EDA; difference equations; ARIMA models/seasonality; estimation/prediction; Spectral density functions; SPSS.";15
COF832;Statistical Arbitrage 832;2;MSc Computational Finance 3093;MAN781, MAN756 or equiv;None;Consult Department for outcomes.;Statistical Arbitrage 832.;15
COF835;Credit Derivatives 835;2;MSc Computational Finance 3093;STA331 or equivalent;None;Consult Department for outcomes.;Credit Derivatives 835.;15
COF836;Linear Financial Models 836;2;MSc Computational Finance 3093;STA331 or equivalent;None;Consult Department for outcomes.;Linear Financial Models 836.;15
NSS803/804;Nanoscience Research Project 803/804;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;Research project topics in biomedical sciences, chemistry or physics.;100
NSS809;Central Concepts in Nanoscience 809;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"History/nature of nanoscience; properties of nanomaterials; tubes/rods/particles; interdisciplinary aspects.";4
NSS810;Management for Nanoscientists 810;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"Managing innovation; Networks for projects.";4
NSS811;Advanced Nanobiomedical Science 811;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"bionanotechnology synthesis/encapsulation; medical devices/diagnostics; Physiological/Immunological responses; molecular disease origin.";4
NSS812;Experimental Techniques in Nanobiomedical Science 812;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"live equipment demonstrations; protein expression/purification; molecular biology/genomics; immunoassays.";4
NSS813;Foundations of Nanobiomedical Science  Non-Bio  813;2;MSc Nanoscience 3089;None;None;Describe structural macromolecules/biological forces.;"Biological chemistry (bonds, acids, enzymes); Macromolecules (proteins, nucleic acids); cell structure/metabolic processes.";4
NSS821;Advanced Nanochemistry 821;2;MSc Nanoscience 3089;CHM701, CHM704;None;Consult Department for outcomes.;"Group Theory; advanced characterisation (NMR, XPS, XRD, AFM, Electroanalysis); energy devices; sensors; drug delivery; environmental analysis.";48*
NSS822;Experimental Techniques in Nanochemistry 822;2;MSc Nanoscience 3089;CHM701, CHM705;None;Consult Department for outcomes.;Experimental Techniques in Nanochemistry.;16*
NSS823;Foundations of Nanochemistry  Non-Chem  823;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"ceramics, glasses, polymers; structural properties/crystallography; Tools (FTIR, NMR, UV-Vis, TEM, SEM, AFM, XRD, XPS).";4
NSS831;Advanced Nanophysics 831;2;MSc Nanoscience 3089;PHY724, PHY725, PHY726;None;Consult Department for outcomes.;"Synthesis, nano-structures and nano-devices; characterisation theory; tools (FTIR, Raman, TEM, EDS, EELS, SEM).";48
NSS832;Experimental Techniques in Nanophysics 832;2;MSc Nanoscience 3089;PHY724, PHY725, PHY726;None;Consult Department for outcomes.;Experimental Techniques in Nanophysics.;16
NSS833;Foundations of Nanophysics  Non-Phys  833;2;MSc Nanoscience 3089;None;None;Consult Department for outcomes.;"Quantum physics; nanomaterials (semiconductors, quantum dots); crystallography/reactivities; tools (EBSD, AFM, Auger).";4
PAR803/804;Mini Thesis 803/804;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Pharmacy Admin and Policy Mini-Thesis.;60
PAR811;Ethics 811;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;"pharmaceutical/health ethics; medical research benefit; Humanitarian issues.";10
PAR812;Common Technical Document 812;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;"Administrative/prescribing information; GMP; Non-clinical and clinical study reports.";10
PAR813;Regulatory Science 813;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Interpret regulation of Generic medicines.;"legislation/regulations/science of Biosimilars; quality, safety, efficacy investigation.";10
PAR814;Comp and Trad Medicines and Regulation 814;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Complementary and Traditional Medicines and their Regulation.;10
PAR815;Regulatory Science and Medical Devices 815;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Regulatory Science and Medical Devices.;10
PAR816;Pharmacovigilance 816;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Pharmacovigilance 816.;10
PAR817;Regulatory Affairs 817;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Regulatory Affairs 817.;10
PAR818;Research Methods 818;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Research Methods 818.;10
PAR819;Leadership and Negotiations 819;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Leadership and Negotiations 819.;10
PAR820;Clinical Trials and Statistics 820;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Clinical Trials and Statistics 820.;20
PAR821;Health Economics 821;2;MSc Pharmacy Admin and Policy Regulation 3859;None;None;Consult Department for outcomes.;Health Economics 821.;10
PHC803/804;Mini-Thesis in Clinical Pharmacy 803/804;2;Master of Clinical Pharmacy 3852;None;None;Consult School of Pharmacy for outcomes.;Pharmacology Mini-Thesis.;60*
PHC811;Intro to Clinical Pharmacy and Pharm Care 811;1;Master of Clinical Pharmacy 3852;BPharm;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC812;EBM, Rational Medicine Use and Pharmacopidemiology 812;1;Master of Clinical Pharmacy 3852;BPharm;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC814;Applied Pharmacokinetics 814;2;Master of Clinical Pharmacy 3852;None;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC815;Pharmaceutical Care – Adult Medicine  1  815;2;Master of Clinical Pharmacy 3852;None;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC816;Pharmaceutical Care – Paediatrics 816;2;Master of Clinical Pharmacy 3852;PHC811, PHC812;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC820;Pharmaceutical Care - Adult Medicine  2  820;2;Master of Clinical Pharmacy 3852;None;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC821;Advanced Pharmaceutical Care – HIV 821;2;Master of Clinical Pharmacy 3852;PHC811, PHC812;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC822;Advanced Pharmaceutical Care – Oncology 822;2;Master of Clinical Pharmacy 3852;PHC811, PHC812;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHC823;Advanced Pharmaceutical Care – Critical Care 823;2;Master of Clinical Pharmacy 3852;PHC811, PHC812;None;Consult School of Pharmacy for outcomes.;"Pharmacology Postgraduate Modules; Content restricted - consult School of Pharmacy.";10*
PHY820;Quantum Mechanics 820;2;MSc Physical Science 3081;None;None;Consult Department for outcomes.;Quantum Mechanics 820.;30
PHY830;Nuclear Physics 830;2;MSc Physical Science 3081;None;None;"Use second quantisation; solve relativistic problems.";"Second quantisation; Dirac equation; Relativistic Quantum Mechanics; Scattering theory.";30
PHY840;Solid State Physics 840;2;MSc Physical Science 3081;None;None;"Use Green functions; calculate phonon properties.";"Nuclear models; Nuclear reactions; Interface between low energy nuclear physics and particle physics.";30
PHY850;Physics Education 850;2;MSc Physical Science 3081;None;None;Explain effect of curriculum on learning.;Physics Education: impact of curriculum on learning.;30
PHY860;Mathematical Methods of Physics 860;2;MSc Physical Science 3081;None;None;"Use Tensor analysis; solve scattering problems.";"Tensor analysis; Complex analysis; Sturm Liouville theory; Integral equations; Green functions.";30
POP807;Demographic Analysis 807;2;MPhil Population Studies 3921;None;None;Consult Department for outcomes.;Advanced Demographic Analysis.;15
POP809;Official Statistics 809;2;MPhil Population Studies 3921;None;None;Consult Department for outcomes.;Official Statistics 809.;15
POP811;Survey Methods 811;2;MPhil Population Studies 3921;None;None;Consult Department for outcomes.;Survey Methods for Population Studies.;15
POP812;Population Projections 812;2;MPhil Population Studies 3921;POP807 or equiv;None;Consult Department for outcomes.;Population Projections 812.;15
POP813;African Historical Demography 813;2;MPhil Population Studies 3921;POP807 or equiv;None;Consult Department for outcomes.;African Historical Demography 813.;15
POP814;Social Demography 814;2;MPhil Population Studies 3921;POP807 or equiv;None;Critical analysis of reproductive health data.;Social Demography 814.;15
POP815;Gender Issues and Reproductive Health 815;2;MPhil Population Studies 3921;POP807 or equiv;None;Analysis of gender equity and contraception.;Gender Issues and Reproductive Health 815.;15
POP848;Math Demography and Pop Modelling 848;2;MPhil Population Studies 3921;POP807 + Maths;None;Consult Department for outcomes.;Mathematical Demography and Population Modelling 848.;15
STA800;Data Mining II 800;2;MSc Statistical Science 3838;STA331, STA332 or equiv;None;Produce scientific report of findings.;Advanced Data Mining II.;15
STA801/802;Statistics Master’s Thesis 801/802;2;MSc Statistical Science 3838, MSc Computational Finance 3093;STA810 or equivalent;None;Contribution to field of Statistics following research.;Statistics Master’s Thesis research and production.;180
STA803/804;Statistics Mini-Thesis 803/804;2;MSc Statistical Science 3838, MSc Computational Finance 3093, MPhil Population Studies 3921;STA810 or equivalent;None;Contribution to field of Stats/Demography knowledge.;Statistics Master’s Mini-Thesis research and production.;120
STA810;Research Methodology 810;1;MSc Statistical Science 3838;None;None;Consult Department for outcomes.;Advanced Research Methodology.;15
STA829;Multivariate Analysis 829;2;MSc Statistical Science 3838, MPhil Population Studies 3921;STA853 or equiv + SAS;None;Critically analyse multivariate data sets.;Advanced Multivariate Analysis.;15
STA830;Experimental Design 830;2;MSc Statistical Science 3838, MPhil Population Studies 3921;STA331, STA332 or equiv;None;Consult Department for outcomes.;Advanced Experimental Design.;15
STA835;Biostatistics 835;2;MSc Statistical Science 3838, MSc Medical Biosciences 3819, MPhil Population Studies 3921;STA331, STA332 or equiv;None;Consult Department for outcomes.;Biostatistics in clinical/health research.;15
STA837;Statistical Genetics 837;1;MSc Statistical Science 3838;None;None;Consult Department for outcomes.;Statistical Genetics 837.;15
STA839;Industry Research Project 839;2;MSc Statistical Science 3838, MSc Computational Finance 3093, MPhil Population Studies 3921;STA810 + 3 electives;None;Contribution with limited scope to Statistics/Data Science.;"conceptual foundations of industry research; project planning; objectives formulation; design/measurement; report writing.";90
STA841;Business Intelligence 841;2;MSc Statistical Sciences 3838;None;None;Consult Department for outcomes.;"Business Intelligence techniques; ethical data handling; prepare big data for mining; analytical tools.";15
STA842;Contemporary Business Analysis 842;2;MSc Statistical Sciences 3838;None;None;"Mine text; analyse web, geospatial, and customer data.";Contemporary Business Analysis 842.;15
STA843;Multicriteria Decision Making 843;2;MSc Statistical Sciences 3838;None;None;Consult Department for outcomes.;Multicriteria Decision Making 843.;15
STA853;Matrix Methods 853;2;MSc Statistical Sciences 3838;STA331, STA332, MAT211, MAT221;None;Critically utilise matrix operations in statistical context.;Vector and Matrix theory for advanced statistics.;15
