Module Code;Module Name;Year Level;Programmes;Pre-requisite;Co-requisite;Learning Outcome;Main Content;Credits
CPT813;Mergers and Acquisitions 813;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Conceptualize amalgamations/mergers and underpinning policies; interpret the legal framework (Companies Act 2008, Competition Act 1998); and explain takeover regulation.";"Fundamental transactions; merger structures and effect; statutory merger procedures (Companies/Competition Acts); stakeholder protection; and the Takeover Regulation Panel.";30
CPT814;Competition and Information Law 814;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Understand dynamic functions of a modern economy; conceptualize key areas of information law in the digital age; and critically evaluate competition in the digital economy.";"Online consumer protection; privacy; computer crime; trade in digital services; AI; digital taxation; and technological approaches to enforcement in digital markets.";30
DLP812;Disability Law and the Workplace 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Demonstrate a specialist knowledge of the international legal framework relating to disability and the workplace.;Disability law and the workplace.;30
DPR811;Dispute Resolution 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Consult the Mercantile and Labour Law Department for detailed outcomes.;"Negotiation, mediation, and arbitration processes; SA Truth and Reconciliation Commission; and restorative justice.";30
ESP811;The Extension of Social Protection 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Demonstrate an understanding of, and ability to analyse, fundamental legal concepts of social protection.;The extension of social protection.;30
FAM811;International Family Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;CLL817;Consult the Centre for Legal Integration in Africa (CLIA) for detailed outcomes.;International family law.;30
IAL812;International Anti-Corruption Law 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Appreciate the significance of corruption as an international crisis; understand it as a barrier to socio-economic development; and recognize obstacles to anti-corruption practices.";International anti-corruption law.;30
IEL811;International Environmental Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;ENV431/equiv;"Evaluate what constitutes the ""environment"" internationally; and understand the application of international/regional policies and legal norms in SA domestic law.";"IEL and SADC law pertaining to environment (SA perspective); Biodiversity; Sea/Wildlife law; Climate Change; and trade/development.";30
IEL812;Advanced Environmental Law 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;IEL811 (pref);"Critically evaluate the ""environment""; identify ethical duties; identify complex environmentally related matters; and apply specialist knowledge to address/solve them.";"Environment law scope; international/human rights dimensions; administration; implementation/enforcement; and natural/cultural resource utilization.";30
IHR811;International Criminal Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate knowledge of international crimes; identify principles from sources to solve cases; evaluate ICC enforcement; and assess African reform/decolonisation proposals.";International criminal law.;30
IHR812;Transitional Justice 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate knowledge of meaning/origin/debates; critically analyze AU approach within decolonized context; and conduct research for transitional justice scenarios.";"Research/writing; theories (amnesty, truth, commissions); international law (Human rights/humanitarian); context studies (SA, Rwanda, DRC, etc.).";30
IHR813;Comparative Regional Integration & Dev. 813;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Consult the Mercantile and Labour Law Department for detailed outcomes.;"Comparative regional integration; trade; and human rights protection.";30
IHR814;Int. Protection of Human Rights Law 814;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;"Demonstrate an understanding of fundamental concepts/principles/theories; and apply research methods and strategies to theoretical and applied situations.";Introduction to African, European, Inter-American, Asian, and Arab systems for human rights protection.;30
IHR815;International Humanitarian Law 815;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Consult the African Centre for Transnational Criminal Justice for detailed outcomes.;International humanitarian law.;30
IHR816;Global Human Rights Issues 816;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Critically analyze contemporary human rights issues; evaluate monitoring limits and politicization; and analyze links between rights, development, and poverty.";Global human rights issues.;30
IPL831;Intellectual Property Law 831;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Critically discuss fundamental legal theories, concepts, and principles of intellectual property.;Intellectual property law.;30
ITB811;International Trade 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate an understanding of concepts and principles; and apply methods and strategies involved in legal research and problem solving.";"International trade law practices; international economic/trade dispute settlement (arbitration).";30
ITB812;International Business & Regional Trade Law 812;1;LLM 7801, LLM 7821, LLM 7822 7811 ;None;None;Demonstrate an understanding of concepts, principles, theories, and their relationship to international business practices.;"Sales, finance, and competition forms; arbitration; environmental/social considerations; EU Law; AGOA, SADC, AU roles; and African trade negotiation roles.";30
ITB813;International Economic & Investment Law 813;1;LLM 7801, LLM 7821, LLM 7822 7811 ;None;None;Demonstrate an understanding of, and ability to analyse, fundamental legal concepts and principles of investment law.;"Public/private international law; state responsibility; treaties; global institutes (UNCTAD, AfDB, IMF); WTO regulation; IP (TRIPS); and investment regulation in Africa.";30
ITT811;International Taxation Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Critically analyze concepts/theories of international taxation; evaluate OECD models vs SA; interpret rules for double tax agreements; and argue for decolonized principles.";"Jurisdiction (source/residence); treatment of income for different taxpayers; international headquarter companies; double tax agreements; and Constitution impact.";30
LAB811;Labour Law in the New Global Market 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Consult the Mercantile and Labour Law Department for detailed outcomes.;"Collective bargaining and minimum standards in non-standard employment markets; workplace equality/affirmative action; and 4IR context.";30
LAB812;Law of Unfair Dismissal 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Analyze concepts, principles, and theories relevant to dismissal development; and apply research methods and strategies.";Law of unfair dismissal.;30
LGG811;Constitutional Governance 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate understanding of rule of law principles; critically discuss SA constitutionalism; evaluate SA system in international debates; and critically analyze/solve problems.";"Constitutional governance; rule of law; internal/external accountability; Chapter 9 institutions; PAIA; procurement; PAJA; review; Ubuntu; and digital impact.";30
LGL812;Local Government 812;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Demonstrate an understanding of, and ability to analyse, fundamental legal concepts, principles, theories, and practices of local government in SA.;Local government.;30
LPS812;Punishment and Sentencing 812;1;LLM 7801, LLM 7821, LLM 7822;None;None;Consult the Criminal Justice and Procedure Department for detailed outcomes.;"Penalty clauses in international treaties; minimum/mandatory sentences; judicial discretion; mitigation/aggravation; and Bill of Rights relationship.";30
OML811;Int. Anti-Money Laundering Law 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;Demonstrate an understanding of how the crime of money laundering developed transnationally.;International anti-money laundering law.;30
PRL811;Islamic Law and Jurisprudence 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;"Critically analyze schools of religious thought in Islam; assess conflict between rights approaches and scriptural interpretation; and evaluate state/non-state roles.";Muslim Personal Law.;30
SER811;Economic, Social and Cultural Rights 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Understand theories relating to enforcement; apply research methods; identify international instruments/oversight bodies; and engage with separation of powers issues.";Economic, social, and cultural rights.;30
SIT811;Dispute Settlement in Int. Transactions 811;1;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Demonstrate understanding of trade/investment/business transactions; evaluate conflicts; analyze settlement legitimacy based on jurisprudence; and formulate views on shortcomings.";Dispute settlement in international transactions.;30
TLA812;Tax Administration 812;1;LLM 7801, LLM 7821, LLM 7822;None;None;"Analyze rules under the TAA, PAJA, and the Constitution; explain taxpayer rights (privacy, property, access); and interpret rules for appeals and objections.";"Provisions of TAA, PAJA, and the Constitution; inter-relationships; taxpayer rights; and court/tribunal access.";30
Full Thesis;Full Thesis 801 / 802;02-Jan;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;Made a satisfactory contribution to knowledge in Law or its interaction with another discipline by either proposing a significant research question or through substantial studies.;Research project in any area of Law or interaction with another field.;180
Mini Thesis;Mini Thesis 803 / 804;02-Jan;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861, LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;Made a limited scope contribution to knowledge in Law or interaction with another discipline following a research question with potential.;"Research proposals from any area of Law; interaction with another field; and substantial historical or comparative studies.";120
LPF803/4;Legal Pluralism and Family Mini Thesis;02-Jan;LLM 7801, LLM 7821, LLM 7822 LPFL ;None;None;"Made a limited scope contribution to knowledge in Law following a research question with satisfactory potential; carry out and report on research.";Mini-thesis in Legal Pluralism and Family Law.;60
Res. Paper;Research Paper 805 / 806;02-Jan;LLM 7801, LLM 7821, LLM 7822, MPhil 7871, MPhil 7860, MPhil 7861;None;None;"Made a limited scope contribution to knowledge in Law; carry out and report on research in an approximately 18,000-word paper suitable for publication.";Research Paper.;60
