Module Code;Module Name;Year Level;Programmes;Pre-requisite;Co-requisite;Learning Outcome;Main Content;Credits
SPH867;Epidemiology of Non-Communicable Diseases 867;Master's;8801;None;None;Analyze the risk factors, distribution, and burden of chronic non-communicable diseases.;Cardiovascular, diabetes, cancer epidemiology, preventative policies, and risk profiling.;15
SPH868;Globalisation and Health 868;Master's;8801, 5881;None;None;Analyze the impacts of global trade, agreements, and migration on local health systems.;TRIPS agreement, GATS, climate change, migration, and international health regulations.;15
SPH870;Public Health Nutrition: Policy and Programming 870;Master's;8801;None;None;Formulate national nutritional policies addressing the double burden of malnutrition.;Nutritional epidemiology, food systems, maternal-child nutrition, and dietary guidelines.;15
SPH871;Health Workforce Development 871;Master's;8801, 5881;None;None;Formulate evidence-based strategic policies for human resource management in health.;HR policies, migration of health workers, performance management, and workforce retention.;15
SPH873;Using Information for Effective Management I 873;Master's;8801;None;None;Synthesize clinical and administrative data to guide municipal health service plans.;Data collection sources, data quality, data processing, and decision-making matrices.;15
SPH874;Medicines Supply Management 874;Master's;8801;None;None;Critically evaluate pharmaceutical supply chains to prevent stock-outs of essential drugs.;Medicine registration, selection, procurement, warehouse storage, and distribution.;15
SPH875;Pharmaceutical Policy and Management 875;Master's;8801;None;None;Critically analyze national essential medicine lists and drug regulation frameworks.;National drug policies, pricing regulations, intellectual property, and rational use.;15
SPH876;Introduction to Health Policy and Systems Research 876;Master's;8801;None;None;Formulate research questions to investigate health system bottlenecks and policy change.;HPSR methodology, system boundaries, policy implementation analysis, and case studies.;15
SPH877;Introduction to Complex Health Systems 877;Master's;8801;None;None;Apply complexity theory frameworks to analyze health systems behavior and leadership.;System dynamics, feedback loops, emergent properties, and adaptive management.;15
SPH878;Health Information Systems 878;Master's;8801, 5881;None;None;Design and audit district health information systems (DHIS) for quality reporting.;Information architecture, data collection tools, indicator definitions, and reporting dashboards.;15
SPH879;Different Types of Systematic Reviews 879;Master's;8801;SPH862;None;Formulate scoping reviews, meta-analyses, and qualitative evidence syntheses.;Search strategy development, risk of bias assessment, data extraction, and meta-synthesis.;15
SPH880;Health Economic Evaluation 880;Master's;8801;None;None;Analyze cost-effectiveness, cost-utility, and cost-benefit of public health interventions.;Health care financing, equity, resource allocation, and economic modeling.;15
SPH901;Public Health Doctoral Thesis 901;Doctoral;8950;None;None;Formulate a significant novel contribution to public health knowledge through doctoral research.;Supervised execution of original doctoral dissertation in Public Health.;360
SPH902;Public Health Doctoral Thesis 902;Doctoral;8950;None;None;Defend and finalize doctoral dissertation in Public Health.;Doctoral thesis completion, public defense, and publication submission.;10
SRD803;Mini-Thesis 803;Master's;8651;None;None;Conduct independent research of a limited scope on sport for development.;Research design, field research, data analysis, and mini-thesis write-up.;60
SRD804;Mini-Thesis 804;Master's;8651;None;None;Defend and finalize a Master's mini-thesis on sport for development.;Academic defense and research manuscript submission.;9
SRD811;Concepts and Trends in Sports for Development 811;Master's;8651;None;None;Critically analyze global paradigms and emerging trends in using sport for development.;Socio-political context, UN SDGs, corporate social responsibility, and global sport policy.;20
SRD812;Applied Research Methods 812;Master's;8651;None;None;Formulate advanced qualitative and quantitative methodologies for development research.;Action research, program evaluation, participatory research, and ethical considerations.;20
SRD820;Gender in Sport 820;Master's;8651;None;None;Analyze gender equity and feminist perspectives in global sports structures and programs.;Feminist theories, LGBTQ+ in sport, safety in sport, and gender policy development.;20
SRD823;Sport, Peace and Social Transformation 823;Master's;8651;None;None;Evaluate the efficacy of sport interventions in post-conflict resolution and peacebuilding.;Conflict resolution theories, social cohesion, peace initiatives, and program metrics.;20
SRD824;Socio-Economic Development 824;Master's;8651;None;None;Synthesize economics of sport and community-level social development theories.;Social entrepreneurship, local economic development, funding strategies, and sport tourism.;20
SRD825;Sport and Community Development 825;Master's;8651;None;None;Design and manage localized sport-for-development projects.;Community-based planning, stakeholder engagement, program lifecycle, and logic models.;20
SRD826;Sport Ethics 826;Master's;8651;None;None;Critically analyze ethical dilemmas and governance challenges in sport development.;Anti-doping, match-fixing, human rights, child safeguarding, and organizational ethics.;20
SRE101;Practical 101;Level 1;8061, 8051;None;None;Demonstrate basic motor skills and tactical execution in selected sporting codes.;Practical instruction in athletics, aquatics, and team sports.;15
SRE102;Practical 102;Level 1;8061, 8051;None;None;Demonstrate advanced physical fitness conditioning and sport-specific techniques.;Instruction in gymnastics, outdoor recreation, and alternative sports.;15
SRE111;Kinesiology 111 (Theory);Level 1;8061, 8051, 4401;None;None;Apply anatomical and mechanical principles to human movement and analysis.;Introduction to musculoskeletal anatomy, joint actions, and basic biomechanics.;20
SRE113;Fundamentals of Exercise Physiology 113;Level 1;8061, 8051, 4401;None;None;Explain physiological adaptations of the human body to acute exercise and training.;Energy systems, neuromuscular, cardiovascular, and respiratory responses to exercise.;15
SRE211;Principles of Sport Management 211;Level 2;8061, 4401, 1021;None;None;Apply management, administrative, and marketing principles within sport organizations.;Sport industry sectors, organizational behavior, event planning, and sponsorship.;10
SRE216;Measurement and Evaluation 216 (Practical);Level 2;8061, 8051;None;None;Select and administer valid field and laboratory tests for physical fitness assessment.;Test selection protocols, anthropometry, strength, endurance, and flexibility testing.;10
SRE217;Theory: Exercise Physiology 217;Level 2;8061, 8051;None;None;Analyze endocrine, metabolic, and environmental influences on exercise performance.;Hormonal regulation, temperature regulation, altitude, and nutritional ergogenic aids.;10
SRE221;Sport in Society 221;Level 2;8061, 8051, 4401;None;None;Critically analyze the socio-cultural, political, and economic impacts of sport in modern society.;Sport and socialization, gender, race, media, politics, and deviance.;10
SRE224;Sport, Recreation and Exercise 224 (Practical);Level 2;8061, 8051;None;None;Design and facilitate safe group exercise sessions and aerobic classes.;Aerobics, step training, resistance training protocols, and class leadership.;10
SRE236;Theory: Motor Control and Development 236;Level 2;8061, 8051;None;None;Explain lifespan motor development and the cognitive processes underlying motor learning.;Motor learning theories, feedback, practice scheduling, and motor milestones across lifespan.;10
SRE237;Theory: Recreation 237;Level 2;8061, 8051;None;None;Examine theories of leisure and recreation planning for diverse communities.;Philosophy of leisure, community needs assessment, and programming of recreation activities.;10
SRE238;Theory: Sport Psychology 238;Level 2;8061, 8051;None;None;Apply psychological theories to optimize athletic performance and exercise adherence.;Motivation, arousal regulation, goal setting, self-confidence, and team cohesion.;10
SRE312;Theory: Biomechanics 312;Level 3;8051;SRE111;None;Analyze linear and angular kinetics of human movement using biomechanical models.;Forces, torques, fluid mechanics, projectile motion, and kinematic analysis of skills.;10
SRE313;Theory: Impaired Motor Control 313;Level 3;8051, 8013;None;None;Identify motor deficits associated with neurological and muscular impairments.;Spinal cord injury, cerebral palsy, stroke, and adapted physical activity programming.;10
SRE316;Sport Safety 316;Level 3;8061, 8051;None;None;Apply emergency care, injury prevention, and safety protocols in sport environments.;First aid, CPR, injury risk management, and environmental safety assessments.;10
SRE317;Sport and Community Development 317;Level 3;8061, 1021, 4401;None;None;Utilize sport and physical activity as tools for community empowerment and social change.;Sport-for-development frameworks, social capital, project design, and community networks.;10
SRE318;Advanced Exercise Physiology 318;Level 3;8051;SRE113;None;Evaluate cellular metabolic pathways and cardiac adaptations to chronic exercise training.;Mitochondrial biogenesis, cardiac hypertrophy, fiber type transition, and metabolic fatigue.;10
SRE322;Sport, Recreation and Exercise 322 (Practical);Level 3;8061;None;None;Demonstrate intermediate coaching proficiency in specialized sporting disciplines.;Coaching pedagogy, skill progression, tactical development, and season planning.;10
SRE324;Sport, Recreation and Exercise 324 (Practical);Level 3;8061;SRE237;SRE325;Plan and execute mass recreation events and community leisure programmes.;Event logistics, risk management, budget administration, and post-event evaluation.;10
SRE325;Sport, Recreation and Exercise 325 (Practical);Level 3;8061;SRE237;SRE324;Facilitate specialized outdoor recreation and environmental education activities.;Camp leadership, wilderness navigation, survival skills, and environmental ethics.;10
SRE326;Sport, Recreation and Exercise 326 (Practical);Level 3;8061, 8051;None;None;Administer clinical exercise testing and anthropometric profiles on special populations.;GXT protocols, skinfold assessments, stress testing, and clinical report writing.;10
SRE327;Sport, Recreation and Exercise 327 (Practical);Level 3;8061, 8051;None;None;Plan and monitor periodized strength and conditioning programmes for elite athletes.;Macrocycles, microcycles, progressive overload, speed, power, and agility training.;10
SRE329;Sport, Recreation and Exercise 329 (Practical);Level 3;8051;None;SRE331;Prescribe clinical exercise therapy for orthopedic and chronic cardiopulmonary patients.;Phase-specific cardiac rehab, spinal stabilization, and post-injury corrective exercise.;10
SRE330;Sport, Recreation and Exercise 330 (Practical);Level 3;8061;None;None;Apply advanced tactical video analysis and scouting methods in professional sports.;Performance analysis software, coding systems, feedback loops, and player performance profiles.;10
SRE331;Sport, Recreation and Exercise 331 (Practical);Level 3;8061, 8051;None;None;Prescribe fitness and wellness programmes to prevent metabolic diseases in corporate settings.;Corporate wellness auditing, metabolic syndrome screening, and physical activity seminars.;10
SRE415;Recreation and Leisure Studies 415;Level 4;8415;None;None;Develop master-level recreation policies for local and municipal governments.;National recreation policies, municipal delivery models, and infrastructure management.;10
SRE426;Community Health Promotion 426;Level 4;8415, 3217;None;None;Design multi-sectoral health promotion interventions targeting physical inactivity.;Behavior change theories, community-wide campaigns, and national physical activity guidelines.;10
SRE715;Recreation and Leisure Studies 715;Honours;8013, 8051;SRE237;None;Formulate recreation theories and policy frameworks for urban development.;Advanced sociology of leisure, municipal planning, and commercial recreation.;20
SRE717;Exercise Physiology 717;Honours;8021, 8024;SRE113, SRE217, SRE318;None;Evaluate acute and chronic molecular adaptations of the human skeletal muscle to exercise.;Myokine signaling, sarcopenia mechanisms, mitochondrial dynamics, and metabolic adaptation.;10
SRE718;Motor Control and Learning 718;Honours;8021, 8024;SRE113, SRE217, SRE318;None;Critically analyze neurophysiological mechanisms of motor control and motor learning.;Sensorimotor integration, cortical reorganization, central patterns, and balance control.;10
SRE723;Sport and Exercise Science Special Topic 723;Honours;8013, 8051;None;None;Synthesize current research findings on selected emerging topics in sports science.;Wearable technology, athletic sleep hygiene, gut microbiome, and athletic performance.;20
SRE727;Sport, Recreation and Exercise Science Research Project 727;Honours;8013, 8051;None;None;Execute an independent scientific research study and present a formal research report.;Research design, data collection, statistical analysis, and thesis presentation.;30
SRE728;Motor Control and Development 728;Honours;8013;None;None;Examine developmental motor disorders and intervention paradigms for pediatrics.;Developmental coordination disorder, ADHD motor symptoms, and pediatric exercise therapy.;10
SRE730;Biokinetics 730;Honours;8024;SRE224, SRE316, SRE331;None;Apply biokinetic clinical reasoning for the treatment of metabolic and systemic pathology.;Hypertension, diabetes, dyslipidemia, asthma, and immunological exercise prescription.;10
SRE731;Physical Evaluation 731;Honours;8021, 8024;None;None;Conduct comprehensive clinical orthopedic and posture assessments.;Joint range of motion, muscle length tests, special orthopedic tests, and gait analysis.;10
SRE732;Physical Evaluation 732;Honours;8021, 8024;None;None;Perform functional and clinical movement screening on high-performance athletes.;FMS protocols, kinetic chain analysis, muscle imbalance identification, and corrective exercises.;10
SRE733;Exercise Testing and Prescription 733;Honours;8021, 8024;None;None;Design clinical cardiac stress tests and periodized medical exercise programs.;ECG interpretation, graded exercise testing protocols, and exercise prescription for high-risk cardiac patients.;10
SRE735;Exercise for Chronic Disease and Disability 735;Honours;8013, 8051;None;None;Prescribe clinical exercise for patients with neurological and cardiorespiratory conditions.;Stroke, multiple sclerosis, COPD, and spinal cord injuries exercise rehabilitation.;10
SRE736;Anatomy and Kinanthropometry 736;Honours;8021, 8024;None;None;Apply advanced kinanthropometrical techniques to determine body composition profiles.;ISAK level 2 skinfolds, somatotyping, phantom values, and proportional body sizing.;10
SRE737;Biokinetics Clinical Practice I 737;Honours;8021, 8024;None;None;Apply clinical skills in a supervised biokinetics internship setting.;Patient intake, clinical evaluations, rehabilitation management, and professional ethics.;5
SRE738;Biokinetics Clinical Practice 738;Honours;8021, 8024;None;None;Execute clinical biokinetics competencies and internship hours under supervision.;Orthopedic rehabilitation, chronic disease management, and business practice of biokinetics.;5
SRE739;Applied Research Methods 739;Honours;8013, 8051;None;None;Formulate a sound scientific research proposal with appropriate statistical designs.;Quantitative and qualitative designs, sampling methods, ethics, and proposal development.;30
SRE740;Specialized Sport Psychology 740;Honours;8013;None;None;Apply mental training strategies and counseling techniques to elite athletes.;Cognitive restructuring, imagery, performance anxiety, and team building strategies.;10
SRE741;Conditioning for Sport and Exercise 741;Honours;8013, 8024;None;None;Design advanced strength, speed, power, and endurance programs for elite sport teams.;Periodization models, Olympic lifting mechanics, plyometrics, and physiological monitoring.;20
SRE742;High Performance Coaching 742;Honours;8013;None;None;Apply advanced pedagogical principles and coaching science theories to team sports.;Coaching philosophy, athlete management systems, tactical analysis, and team dynamics.;10
SRE743;Management of Sport and Recreation 743;Honours;8013;None;None;Examine financial management and strategic governance of high-performance sport structures.;Budgeting, risk management, sport law, contract negotiation, and human resource management.;10
SRE744;Community Health Promotion 744;Honours;8013;None;None;Design and evaluate community-wide physical activity and healthy lifestyle projects.;Social marketing, advocacy, health behavior models, and funding of health initiatives.;10
SRE801;Sport Science Master's Thesis 801;Master's;8771;None;None;Execute independent research on an elite athletic performance topic.;Supervised execution of an original Master's thesis.;180
SRE802;Sport Science Master's Thesis 802;Master's;8771;None;None;Defend and publish sport science research.;MSc SRES dissertation completion and defense.;9
SRE803;Sport Science Master's Mini-Thesis 803;Master's;8771;None;None;Execute sport science research of a limited scope and compile a mini-thesis.;Independent mini-thesis research and report.;120
SRE804;Sport Science Master's Mini-Thesis 804;Master's;8771;None;None;Defend and finalize Master's mini-thesis.;Mini-thesis completion and submission.;9
SRE901;Sport, Recreation and Exercise Science Doctoral Thesis 901;Doctoral;8950;None;None;Formulate a novel scientific contribution to the field of SRES via rigorous doctoral research.;Supervised execution of an original doctoral dissertation.;360
SRE902;Sport, Recreation and Exercise Science Doctoral Thesis 902;Doctoral;8950;None;None;Formulate and defend a doctoral thesis in SRES.;Doctoral dissertation completion and defense.;10
TIB404;Clinical Practice 404;Honours;8354;None;TIB412;Apply Unani Tibb clinical reasoning to diagnose temperament imbalances.;Temperament assessment, pulse, urine and stool analysis, and clinical logs.;10
TIB411;Pathology Diagnosis of Tibb 411;Honours;8354;None;TIB412;Identify pathological humoral changes using classical Tibb indicators.;Humoral pathology, pulse characteristics, urinalysis, and systemic pathology.;10
TIB412;Philosophy and Aetiology of Unani Tibb 412;Honours;8354;None;None;Explain Six Essential Prerequisites (Asbab-e-Sittah-Zarooriyah) of Tibb.;Air, food and drink, movement and rest, sleep and wakefulness, evacuation, and emotions.;10
TIB413;Pharmacology of Tibb 413;Honours;8354;None;TIB412, TIB411, TIB414;Classify Unani simple and compound drugs by their qualitative temperament.;Materia Medica of Tibb, hot-cold, dry-moist properties, and compounding.;20
TIB414;Therapeutics of Tibb 414;Honours;8354;TIB412, TIB411;None;Prescribe dietetic and lifestyle regimes to correct humoral imbalances.;Dietotherapy (Ilaj-bil-Ghidha), lifestyle modification plans, and case studies.;10
TIB415;Regimental Therapies 415;Honours;8354;TIB412, TIB411, TIB414, TIB413;None;Perform clinical regimental procedures (Ilaj-bil-Tadbeer) safely.;Cupping (Hijama), venesection, massage, purging, diaphoresis, and leeching.;10
TIB504;Clinical Practice 504;Honours;8354;TIB404;None;Deliver autonomous Unani Tibb clinical services under supervision.;Unani clinic internship, complex case management, and business practice.;40
TIB521;Illness Management 521;Honours;8354;TIB412, TIB411, TIB414, TIB413, TIB415;None;Diagnose and manage nervous and cardiovascular diseases using Tibb.;Unani neurology, cardiology, temperament correction, and compound prescriptions.;10
TIB522;Illness Management 522;Honours;8354;TIB412, TIB411, TIB414, TIB413, TIB415;None;Prescribe Tibb therapies for respiratory and gastrointestinal conditions.;Unani pulmonology, gastroenterology, diet regimes, and herbal decoctions.;10
TIB523;Illness Management 523;Honours;8354;TIB412, TIB411, TIB414, TIB413, TIB415;None;Manage endocrine, metabolic, and urinary disorders using Unani.;Unani nephrology, urology, endocrinology, and metabolic humoral therapies.;10
TIB524;Illness Management 524;Honours;8354;TIB412, TIB411, TIB414, TIB413, TIB415;None;Prescribe Unani treatment regimens for dermatological and musculoskeletal conditions.;Unani dermatology, rheumatology, topical oils, and joint therapies.;10
TIB525;Illness Management 525;Honours;8354;TIB412, TIB411, TIB414, TIB413, TIB415;None;Prescribe Unani Tibb regimes for pediatrics and geriatric health.;Developmental temperaments, infant nursing, and longevity regimes.;10
WEL321;Welfare Law 321;Level 3;8411;None;None;Apply legal procedures regarding custody, maintenance, and child protection.;Socio-legal systems, statutory reports, court testimony, and juvenile justice.;10
