Module Code;Module Name;Year Level;Programmes;Pre-requisite;Co-requisite;Learning Outcome;Main Content;Credits
PHI122;Philosophy 122;Level 1;2101, 4401, 4517, 7162, 7172, 7221;None;None;Analyze foundational problems in epistemology and metaphysics.;Theories of knowledge, Descartes, mind-body dualism, existence, and truth.;15
PHI212;Philosophy 212;Level 2;2101, 4401, 4517;None;None;Critically analyze political philosophy and social contract theory.;"Hobbes, Locke, Rousseau, Marx; authority, justice, and the state.";10
PHI213;Philosophy 213;Level 2;2101, 4401, 4517;None;None;Understand and evaluate classical ethics and normative theories.;Virtue ethics, utilitarianism, Kantian deontology, and moral relativism.;10
PHI221;Philosophy 221;Level 2;2101, 4401, 4517;None;None;Deconstruct theories of mind, consciousness, and cognitive science.;Physicalism, functionalism, artificial intelligence, and subjective experience.;10
PHI222;Philosophy 222;Level 2;2101, 4401, 4517;None;None;Analyze existentialist philosophy and phenomenology.;"Sartre, Camus, Heidegger; freedom, absurdity, and being-in-the-world.";10
PHI311;Philosophy 311;Level 3;2101, 4401, 4517;At least two of PHI212 & PHI213 & PHI221 & PHI222;None;Critically evaluate advanced metaphysics and language philosophy.;"Analytic philosophy, Frege, Russell, Wittgenstein; meaning and reference.";10
PHI312;Philosophy 312;Level 3;2101, 4401, 4517;None;None;Analyze critical theory, Frankfurt school, and post-modernism.;"Foucault, Derrida, Habermas; power, discourse, and deconstruction.";10
PHI321;Philosophy 321;Level 3;2101, 4401, 4517;None;None;Critically evaluate African philosophy and decolonial systems.;Sage philosophy, ethnophilosophy, post-colonial epistemologies, and identity.;10
PHI322;Philosophy 322;Level 3;2101, 4401, 4517;None;None;Conduct independent research and write a philosophical research paper.;Research proposal design, literature synthesis, and philosophical defense.;10
PHI801;Master's Thesis 801;Master's;2801, 2808;Honours degree in Philosophy;None;Formulate and complete a full research Master's thesis in Philosophy.;Supervised original research making a significant contribution to philosophy.;180
PHI802;Master's Thesis 802;Master's;2801, 2808;None;None;Submit the finalized Master's research thesis for examination.;Dissertation assembling, final proofreading, and submission steps.;9
PHI811;Epistemology and Metaphysics 811;Master's;2801, 2808;None;None;Synthesize advanced theories of knowledge, reality, and objecthood.;Social epistemology, speculative realism, object-oriented ontology.;30
PHI812;Advanced Social and Political Philosophy 812;Master's;2801, 2808;None;None;Analyze contemporary theories of democracy, sovereignty, and justice.;Deliberative democracy, biopolitics, neoliberalism, and human rights.;30
PHI813;Advanced African Philosophy 813;Master's;2801, 2808;None;None;Deconstruct epistemological debates in contemporary African thought.;Universalism vs. particularism, Ubuntu ethics, and African decoloniality.;30
REL711;Research Essay 711;Honours;2731, 2701;None;None;Conduct original research and compile an Honours essay in Religion.;Supervised research proposal, data collection, and academic thesis writing.;30
REL731;Theories of Religion 731;Honours;2731, 2701;None;None;Critically analyze sociological and anthropological theories of religion.;Marx, Weber, Durkheim, Eliade, and contemporary post-structuralists.;30
REL732;Religion and Gender 732;Honours;2731, 2701;None;None;Analyze intersection of religious traditions, patriarchy, and gender.;Feminist hermeneutics, queer theology, and gender in sacred texts.;30
REL733;Religion, Conflict and Peace 733;Honours;2731, 2701;None;None;Evaluate the dual role of religion in political violence and peace-building.;Religious fundamentalism, holy wars, interfaith dialogue, and reconciliation.;30
REL734;Sociology of Religion 734;Honours;2731, 2701;None;None;Examine religion in the modern world and secularization theories.;Secularization debates, public religion, globalization, and mega-churches.;30
REL801;Master's Thesis 801;Master's;2801, 2808;Honours degree in Religious Studies;None;Complete a comprehensive full research Master's thesis in Religion.;Supervised original research making a significant scholarly contribution.;180
REL802;Master's Thesis 802;Master's;2801, 2808;None;None;Prepare and submit the MA research thesis for formal examination.;Assembling chapters, reference cross-checking, and final submission.;9
REL803;Master's Mini-Thesis 803;Master's;2808;Honours degree in Religious Studies;None;Conduct focused research and compile a mini-thesis in religion.;Supervised structured research of limited scope on an approved religious theme.;90
REL804;Master's Mini-Thesis 804;Master's;2808;None;None;Finalize the mini-thesis submission for coursework-track Master's.;Mini-thesis layout compliance check, editing, and final submission.;9
REL831;Theory of Religion 831;Master's;2801, 2808;None;None;Synthesize advanced methodologies and debates in Religious Studies.;Phenomenology, postcolonial critiques of 'religion' category, cognitivism.;30
REL832;Religion and Society 832;Master's;2801, 2808;None;None;Evaluate the role of religion in development and public policy.;Faith-based organizations (FBOs), sustainable development goals, and state.;30
REL901;Religious Studies Doctoral Thesis 901;Doctoral;2951, 6901;Master's degree in Religious Studies;None;Complete a pioneering PhD dissertation making an original contribution.;Supervised PhD-level research and dissertation in Religious Studies.;360
REL902;Religious Studies Doctoral Thesis 902;Doctoral;2951, 6901;None;None;Finalize the PhD dissertation for submission and graduation.;Dissertation assembling, indexing, reference check, and submission.;10
TOU223;Tourism 223;Level 2;2101;GES111 & GES121;None;Describe the structure, history, and impacts of the tourism sector.;Foundations of tourism, global flows, economic/social/environmental impacts.;20
TOU224;Tourism 224;Level 2;2101;TOU223;None;Examine tourist behavior and destination marketing.;Consumer behavior, motivation, destination branding, and marketing strategies.;20
TOU311;Tourism 311;Level 3;2101;None;None;Analyze sustainable tourism and heritage management.;Eco-tourism, community-based tourism, heritage site preservation.;10
TOU321;Tourism 321;Level 3;2101;None;None;Evaluate tourism planning and policy frameworks.;Public sector role, national policies, planning models, and zoning.;10
TOU322;Tourism 322;Level 3;2101;None;None;Develop event management plans and project budgets.;Event design, logistics, budgeting, risk management, and marketing.;10
TOU341;Tourism 341;Level 3;2101;None;None;Perform a professional internship and compile a logbook.;Vocational work experience, sector-based training, and reflective portfolio.;10
TOU741;Strategic Tourism Management 741;Honours;2731, 2701;None;None;Analyze strategic management and business systems in tourism.;Tourism business models, competitiveness, and international strategy.;30
TOU742;Tourism Development and Planning 742;Honours;2731, 2701;None;None;Critically analyze tourism's role in local economic development.;LED strategies, pro-poor tourism, stakeholder engagement, and policies.;30
TST111;Theological Studies 111;Level 1;2013, 2016, 2101, 4401, 4517;None;None;Describe and analyze foundational Christian doctrines and histories.;Introduction to systematic theology, history of the early church.;15
TST121;Theological Studies 121;Level 1;2013, 2016, 2101, 4401, 4517;None;None;Analyze Old and New Testament literature and historical contexts.;"Introduction to Hebrew Bible and New Testament literature; socio-history.";15
TST211;Theological Studies 211;Level 2;2013, 2016, 2101;TST111;None;Analyze the history of the Reformation and developments in doctrine.;"Socio-political context of the Reformation; Luther, Calvin; doctrine changes.";10
TST212;Theological Studies 212;Level 2;2013, 2016, 2101;None;None;Evaluate contextual and liberation theologies globally and in SA.;"Latin American, Black, and Feminist liberation theologies; SA resistance.";10
TST213;Theological Studies 213;Level 2;2013, 2016, 2101;TST111 or TST121;None;Evaluate advanced models of ecology, technology, and Christian ethics.;Ecological crisis theologies, moral responsibility in digital age.;10
TST214;Theological Studies 214;Level 2;2013, 2016, 2101;None;None;Examine interfaith relations and comparative theology.;Christian-Muslim dialogue, traditional African religions, and pluralism.;10
TST221;Theological Studies 221;Level 2;2013, 2016, 2101;TST111;None;Evaluate systematic Christology and Pneumatology.;Historical Christological controversies, theories of salvation, Spirit.;10
TST222;Theological Studies 222;Level 2;2013, 2016, 2101;TST111;None;Critically analyze Ecclesiology and Sacramental theology.;Theological definitions of the Church, sacraments, and modern structures.;10
TST223;Theological Studies 223;Level 2;2013, 2016, 2101;TST121;None;Deconstruct Hebrew Bible prophetic literature and poetry.;Form critical analysis of Isaiah, Jeremiah, and Hebrew poetic texts.;10
TST224;Theological Studies 224;Level 2;2013, 2016, 2101;TST121;None;Deconstruct Pauline letters and New Testament theology.;Theology of Paul's letters, Romans and Galatians, and contextual exegetics.;10
TST301;Theological Studies 301;Level 3;2013, 2016, 2101;None;None;Perform independent theological research and write a scholarly paper.;Directed research methodology, literature review, and defense draft.;20
TST311;Theological Studies 311;Level 3;2013, 2016, 2101;TST111;None;Critically analyze eschatological and trinitarian theologies.;"History of the doctrine of the Trinity; modern eschatology and hope.";10
TST312;Theological Studies 312;Level 3;2013, 2016, 2101;TST121;None;Apply advanced biblical exegesis to selected sacred texts.;Exegetical methods, Greek/Hebrew text analysis (where applicable), socio-rhetorical.;10
TST314;Theological Studies 314;Level 3;2013, 2016, 2101;None;None;Analyze gender, body, and human sexuality theologies.;Theological ethics of gender, embodiment, and sexual orientation.;10
TST321;Theological Studies 321;Level 3;2013, 2016, 2101;TST111;None;Examine and critique public theology and civil state relations.;Separation of church and state, theology of democracy, public sphere.;10
TST322;Theological Studies 322;Level 3;2013, 2016, 2101;TST121;None;Analyze apocalyptic literature in Daniel and Revelation.;Socio-political analysis of apocalyptic literature, symbols, meaning.;10
TST326;Theological Studies 326;Level 3;2013, 2016, 2101;TST121;None;Examine contemporary Christian ethics and human rights.;Foundations of Christian ethics, human rights covenants, global issues.;10
TST743;Pastoral Care and Counseling 743;Honours;6815, 6827;None;None;Apply psychological and theological counseling models to community crises.;"Loss, trauma, addiction counseling; family systems theory in communities.";30
TST744;Contemporary Christian Theology 744;Honours;6815, 6827;None;None;Evaluate cutting-edge post-colonial and decolonial theologies.;Decolonizing theology, post-colonial ecclesiology, and global voices.;30
TST745;Theology and Development 745;Honours;6815, 6827;None;None;Evaluate the role of churches and faith-based NGOs in sustainable development.;Asset-based community development, global capitalism critique, and SDGs.;30
TST746;Contextual Christian Spirituality 746;Honours;6815, 6827;None;None;Evaluate historical spiritualities and define a contextual African spirituality.;History of Christian mysticism, monasticism, and African spirituality.;30
TST801;Master's Thesis 801;Master's;6801, 6803;Honours degree in Theology;None;Formulate and complete a comprehensive full research thesis in Theology.;Supervised original academic research on an approved theological topic.;180
TST802;Master's Thesis 802;Master's;6801, 6803;None;None;Submit the finalized Master's research thesis in Theology.;Thesis formatting, compiling, citation crosscheck, and final submission.;9
TST803;Master's Mini-Thesis 803;Master's;6803;Honours degree in Theology;None;Perform coursework-linked research and write a mini-thesis in Theology.;Independent supervised theological research of limited scope (NQF Level 9).;90
TST804;Master's Mini-Thesis 804;Master's;6803;None;None;Complete the final draft and submission of the theological mini-thesis.;Mini-thesis editing, layout validation, and submission.;9
TST833;New Testament Studies 833;Master's;6801, 6803;None;None;Evaluate advanced research methodologies in New Testament scholarship.;Historical-critical, literary, feminist, and postcolonial NT methods.;30
TST834;New Testament Exegesis 834;Master's;6801, 6803;None;None;Perform detailed exegesis of advanced Pauline or Johannine texts.;Socio-rhetorical, narrative, and linguistic analysis of Greek NT texts.;30
TST835;Biblical Hermeneutics 835;Master's;6801, 6803;None;None;Synthesize advanced hermeneutical paradigms and theories of reading.;Reader-response theory, reception history, and political hermeneutics.;30
TST836;Historical Christianity 836;Master's;6801, 6803;None;None;Critically analyze a major period in the history of the Christian Church.;History of early Christian creeds, Medieval church, or global missions.;30
TST837;History of Christianity in South Africa 837;Master's;6801, 6803;None;None;Analyze church history, mission, apartheid, and resistance in SA.;Mission station histories, state theology, Kairos document, TRC.;30
TST838;History of Christian Doctrine 838;Master's;6801, 6803;None;None;Synthesize historical development of core dogmas (Trinity, Christology).;Patristic controversies, scholasticism, Reformation confessions, modern shifts.;30
TST901;Theological Studies Doctoral Thesis 901;Doctoral;2951, 6901;Master's degree in Theology;None;Formulate and complete a PhD thesis making an original contribution.;Supervised PhD-level academic research and dissertation in Theology.;360
TST902;Theological Studies Doctoral Thesis 902;Doctoral;2951, 6901;None;None;Prepare the PhD dissertation in Theology for formal examination.;PhD thesis assembly, final editing, and submission steps for PhD.;10
WGS213;Gender Studies 213;Level 2;2101, 4401, 4517, 8411, 8560;None;None;Explain historical feminist waves and core concepts like gender, sex, patriarchy.;Introduction to gender studies, first to third wave feminism, intersectionality.;20
WGS214;Gender Studies 214;Level 2;2101, 4401, 4517, 8411, 8560;None;None;Examine and analyze gender representations in media, art, and popular culture.;Media stereotyping, gender performativity, pop culture, and linguistic biases.;20
WGS312;Gender Studies 312;Level 3;2101, 4401, 4517, 8411, 8560;None;WGS311 & WGS321 and one option from ETH321/ANT312/HIS322/SOC311;Critically evaluate gender policies, state programs, and women's rights in SA.;Gender mainstreaming, state feminism, SA constitution, and social policy.;10
WGS322;Gender Studies 322;Level 3;2101, 4401, 4517, 8411, 8560;None;None;Apply feminist research methodologies to social data.;Feminist epistemology, qualitative research methods, ethics, and oral history.;20
WGS323;Gender Studies 323;Level 3;2101, 4401, 4517, 8411, 8560;None;None;Deconstruct theories of global sexualities, queer theory, and bodies.;Queer studies, global LGBTQ+ movements, bodily politics, and sexual rights.;20
WGS701;Research Essay 701;Honours;2731, 2701;None;None;Conduct original feminist research and write a scholarly Honours essay.;Supervised implementation of a gender research proposal and report writing.;30
WGS711;Introduction to Feminist Research Methods 711;Honours;2731, 2701;None;Honours program registration;Evaluate and apply feminist research paradigms and research designs.;Feminist epistemologies, positionality, reflexivity, and qualitative tools.;30
WGS731;Women's and Gender Studies 731;Honours;2731, 2701;None;None;Synthesize advanced theories of gender, intersectionality, and globalization.;Feminist political economy, globalization, postcoloniality, and labor.;30
WGS806;Gender Studies Master's Research Paper 806;Master's;2808;None;None;Write a coursework-track Master's research paper of limited scope.;Supervised academic research paper on an approved gender theme.;60
WGS809;Advanced Gender Theory 809;Master's;2801, 2808;None;None;Deconstruct contemporary trends in gender and feminist philosophy.;Transgender studies, new materialist feminism, affect, and post-humanism.;30
WGS832;Women's and Gender Studies 832;Master's;2801, 2808;None;None;Critically evaluate state, developmental policies, and gender. (M);Feminist policy evaluation, gender budgets, development NGOs, and policy.;30
WGS836;Advanced Feminist Research Methods 836;Master's;2801, 2808;None;None;Develop an advanced, ethnically and theoretically sound feminist proposal.;Research designs, advanced qualitative analysis, and institutional ethics.;30
WGS839;Specialist Reading Module 839;Master's;2801, 2808;None;None;Synthesize specialized bibliography under academic guidance.;Directed reading and review paper production on a highly focused gender topic.;30
WGS901;Women and Gender Studies Doctoral Thesis 901;Doctoral;2951, 6901;Master's degree in Gender Studies;None;Formulate and complete a PhD thesis making an original contribution.;Supervised PhD-level original research and dissertation in Gender Studies.;360
WGS902;Women and Gender Studies Doctoral Thesis 902;Doctoral;2951, 6901;None;None;Prepare the PhD dissertation in Gender Studies for final submission.;PhD dissertation compiling, revision check, and formal academic submission.;10
XHA111;Xhosa Language Acquisition 111;Level 1;2101, 4401, 4517, 7162, 7172, 7221;None;None;Read, write, and speak basic Xhosa in introductory social settings.;Pronunciation, basic grammar, simple present verbs, and common vocabulary.;15
XHA121;Xhosa Language Acquisition 121;Level 1;2101, 4401, 4517, 7162, 7172, 7221;XHA111;None;Conduct basic conversations and write simple essays in Xhosa.;Past tenses, descriptive lexicon, oral dialogue, and reading comprehension.;15
XHA213;Xhosa Language Acquisition 213;Level 2;2101, 4401, 4517;XHA121;None;Speak, read, and write compound Xhosa in academic/daily contexts.;Verb extensions, noun classes, compound sentences, and cultural norms.;20
XHA223;Xhosa Language Acquisition 223;Level 2;2101, 4401, 4517;XHA121;None;Explain grammar rules and translate intermediate texts into Xhosa.;Syntactic structure of Xhosa, translation methods (English-Xhosa).;20
XHA311;Xhosa Language Acquisition 311;Level 3;2101, 4401, 4517;XHA211 & XHA212 & XHA221 & XHA222;None;Critically analyze structural grammar and hold advanced debates.;Advanced grammatical theory, sociolinguistic variants, and oral debates.;10
XHA312;Xhosa Language Acquisition 312;Level 3;2101, 4401, 4517;XHA222;None;Translate professional documents into Xhosa accurately.;Professional translation portfolios, terminology development.;10
XHA321;Xhosa Language Acquisition 321;Level 3;2101, 4401, 4517;XHA311 & XHA312;None;Critically analyze selected literature and write compound essays.;Modern Xhosa short stories, essays, and advanced syntax.;10
XHA322;Xhosa Language Acquisition 322;Level 3;2101, 4401, 4517;None;None;Produce a professional portfolio in bilingual communication.;Vocational language practice, copy editing, and bilingual copywriting.;10
XHO002;Introduction to Xhosa 002;Level 1;3214, 3217, 3211, 3331, 3227, 3230, 3233, 4401, 4517;None;None;Hold basic communication in Xhosa for clinical and academic settings.;Medical/scientific terminology, simple patient dialogue, basic speech.;10
XHO111;Xhosa 111;Level 1;2101, 4401, 4517, 8411, 8560;None;None;Critically analyze early prose, poetry, and linguistic systems in Xhosa.;Phonetics, orthography, introduction to Xhosa modern literature.;15
XHO121;Xhosa 121;Level 1;2101, 4401, 4517, 8411, 8560;None;None;Analyze oral traditions, folktales, and modern Xhosa drama.;Orality, traditional poetry (izibongo), and early SA drama plays.;15
XHO212;Xhosa 212;Level 2;2101, 4401, 4517;XHO121;None;Examine and analyze modern Xhosa prose novels critically.;Themes of migration, urbanization, and traditional values in prose.;10
XHO213;Xhosa 213;Level 2;2101, 4401, 4517;XHO121;None;Examine Xhosa phonology and advanced morphological structures.;Phonological processes, consonant shifts, and complex noun-verb forms.;20
XHO221;Xhosa 221;Level 2;2101, 4401, 4517;XHO111;None;Critically analyze post-1994 Xhosa poetry and performance.;Modern poetic structures, political themes, and public oral poetry.;10
XHO312;Xhosa 312;Level 3;2101, 4401, 4517;XHO212;None;Evaluate advanced Xhosa drama and socio-political themes.;Socio-political context of drama, performance theory, and critical essays.;10
XHO313;Xhosa 313;Level 3;2101, 4401, 4517;Any 2nd year module;None;Examine and apply structural syntax models to the Xhosa sentence.;Generative grammar syntax models applied to Xhosa clause constructs.;10
XHO314;Xhosa 314;Level 3;2101, 4401, 4517;None;None;Evaluate lexicographical developments and dictionary designs in Xhosa.;SA bilingual dictionaries, term creation, and corpus lexicography.;10
XHO321;Xhosa 321;Level 3;2101, 4401, 4517;XHO221;None;Critically synthesize advanced historical and modern prose novels.;Comparative prose styles, character development, and narrative theory.;10
XHO323;Xhosa 323;Level 3;2101, 4401, 4517;XHO213;None;Examine advanced semantics and cognitive linguistics in Xhosa.;Conceptual metaphor, lexical semantics, and cognitive linguistics in Xhosa.;20
XHO701;Research Essay 701;Honours;2731, 2701;BA degree with Xhosa as a major;None;Formulate and complete an Honours-level research paper in isiXhosa.;Supervised execution of an original linguistic/literary research paper.;30
XHO731;Syntax 731;Honours;2731, 2701;XHO321;None;Critically evaluate formal syntactic theories applied to Bantu languages.;Syntactic theory, phrase structures, and agreement systems in isiXhosa.;30
XHO734;Modern Prose 734;Honours;2731, 2701;BA degree with Xhosa Literature;None;Evaluate advanced thematic structures in modern Xhosa novels.;Theoretical analysis of Xhosa novels (realism, modernism, identity).;30
XHO737;Onomastics 737;Honours;2731, 2701;Xhosa as a major subject;None;Analyze historical and social patterns in naming systems (Onomastics).;Anthronyms, toponyms, socio-cultural values, and changes in naming.;30
XHO738;Modern Poetry 738;Honours;2731, 2701;BA degree with Xhosa as a major;None;Deconstruct modern poetic devices, style, and history in Xhosa.;Socio-political context of post-apartheid poetry, style elements.;30
XHO739;Sociolinguistics 739;Honours;2731, 2701;An African Language as a major;None;Critically evaluate language variation, register, and youth slang in Xhosa.;Socio-lects (e.g. Tsotsitaal), youth language, code-switching, registers.;30
XHO742;Morphology 742;Honours;2731, 2701;XHO321;None;Analyze advanced morphological structures and theories in isiXhosa.;Morphological paradigms, prefixation/suffixation, and word formation.;30
XHO801;Master's Thesis 801;Master's;2801, 2808;Honours degree in isiXhosa;None;Formulate and complete a comprehensive full research thesis in Xhosa.;Supervised original academic research on approved linguistic/literary topic.;180
XHO802;Master's Thesis 802;Master's;2801, 2808;None;None;Complete the final draft and submission of the Xhosa MA thesis.;Revisions, dissertation compilation, layout check, and final submission.;9
XHO901;isiXhosa Doctoral Thesis 901;Doctoral;2951, 6901;Master's degree in isiXhosa;None;Execute doctoral research making an original contribution.;Supervised PhD-level primary source research and dissertation in Xhosa.;360
XHO902;isiXhosa Doctoral Thesis 902;Doctoral;2951, 6901;None;None;Finalize the PhD dissertation for formal academic evaluation.;Proofreading, final thesis compilation, and submission for PhD.;10
ZUL111;IsiZulu Language Acquisition 111;Level 1;2101, 4401, 4517;None;None;Speak, read, and write basic isiZulu in simple everyday contexts.;Introduction to grammar, vocabulary, present tense conjugations.;15
ZUL121;IsiZulu Language Acquisition 121;Level 1;2101, 4401, 4517;ZUL111;None;Hold basic conversations and read simple texts in isiZulu.;Vocabulary development, past tenses, dialogue practice, and translation.;15
